id,title,genres,vote_average,vote_count,revenue,release_date,image_width,image_height
580489,Venom: Let There Be Carnage,"['Science Fiction', 'Action', 'Adventure']",6.747,11093,506863592,2021-09-30,500,750
474350,It Chapter Two,"['Horror', 'Thriller', 'Drama']",6.837,9533,473123154,2019-09-04,500,750
995012,The Tutor,"['Mystery', 'Thriller', 'Action']",6.1,125,0,2023-03-24,500,750
829560,The Next 365 Days,"['Romance', 'Drama']",6.388,1306,0,2022-08-18,500,750
760104,X,"['Horror', 'Thriller']",6.72,3898,15113105,2022-03-17,500,750
372058,Your Name.,"['Animation', 'Romance', 'Drama']",8.478,12414,405320132,2016-08-26,500,750
293660,Deadpool,"['Action', 'Adventure', 'Comedy']",7.623,32551,782837347,2016-02-09,500,750
966220,Sniper: The White Raven,"['War', 'Action', 'Drama']",7.65,877,881,2022-05-03,500,750
228150,Fury,"['War', 'Drama', 'Action']",7.543,12834,211817906,2014-10-15,500,750
1179496,The Sexologist,['Comedy'],6.9,46,0,2023-01-05,500,700
1165223,My First Barbie: Happy DreamDay,"['Family', 'Animation']",6.2,18,0,2023-02-01,500,750
1005031,A Trip to Infinity,['Documentary'],7.167,129,0,2022-09-26,500,750
324857,Spider-Man: Into the Spider-Verse,"['Animation', 'Action', 'Adventure', 'Science Fiction']",8.393,17044,394884133,2018-12-06,500,750
1139979,The Wonderful World of Mickey Mouse: Steamboat Silly,"['Animation', 'Comedy']",6.938,40,0,2023-07-28,500,750
1017335,Project Legion,"['Horror', 'Thriller', 'Science Fiction']",4.5,33,0,2022-10-07,500,750
532323,SHIROBAKO the Movie,"['Animation', 'Comedy', 'Drama']",6.9,21,3780000,2020-02-29,500,750
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,"['Animation', 'Action', 'Fantasy']",8.199,4447,523542183,2020-10-16,500,750
878361,Big George Foreman,"['History', 'Drama']",7.563,341,3800000,2023-04-27,500,750
559,Spider-Man 3,"['Action', 'Adventure', 'Science Fiction']",6.454,15086,894983373,2007-05-01,500,750
267970,Miss Hokusai,"['Animation', 'Drama', 'History']",6.7,155,0,2015-05-09,500,750
804150,Cocaine Bear,"['Thriller', 'Comedy', 'Crime']",5.999,2405,88314672,2023-02-22,500,750
27578,The Expendables,"['Thriller', 'Adventure', 'Action']",6.252,8225,274470394,2010-08-07,500,750
284052,Doctor Strange,"['Fantasy', 'Adventure', 'Action']",7.418,23294,676343174,2016-10-25,500,750
138103,The Expendables 3,"['Action', 'Adventure', 'Thriller']",6.206,5298,214657577,2014-08-07,500,750
12153,White Chicks,"['Comedy', 'Crime']",6.9,4452,113100000,2004-06-23,500,750
420634,Terrifier,['Horror'],6.321,2918,421798,2018-01-25,500,750
646389,Plane,"['Action', 'Adventure', 'Thriller']",6.899,2623,74515586,2023-01-11,500,750
324552,John Wick: Chapter 2,"['Action', 'Thriller', 'Crime']",7.337,14132,171539887,2017-02-08,500,750
335787,Uncharted,"['Action', 'Adventure']",6.869,6698,407141258,2022-02-10,500,750
946215,In the Fire,"['Thriller', 'Drama', 'Horror', 'Western']",4.6,64,0,2023-09-14,500,750
842675,The Wandering Earth II,"['Science Fiction', 'Action', 'Adventure']",7.3,704,665000000,2023-01-22,500,750
475557,Joker,"['Crime', 'Thriller', 'Drama']",8.126,27523,1078958629,2019-10-01,500,750
566525,Shang-Chi and the Legend of the Ten Rings,"['Action', 'Adventure', 'Fantasy']",7.495,10277,432243292,2021-09-01,500,750
656216,Bernie the Dolphin 2,"['Family', 'Comedy', 'Adventure']",5.8,14,0,2019-12-17,500,750
1143190,Fear the Night,"['Action', 'Thriller', 'Horror']",5.915,301,0,2023-07-21,500,750
1158385,Spirit of Fear,['Horror'],5.5,20,0,2023-07-31,500,750
642885,Hocus Pocus 2,"['Fantasy', 'Comedy']",7.153,1809,0,2022-09-27,500,750
429617,Spider-Man: Far From Home,"['Action', 'Adventure', 'Science Fiction']",7.396,16818,1132723226,2019-06-28,500,750
917281,Into the Abyss,"['Horror', 'Drama', 'Science Fiction']",6.399,94,0,2023-07-06,500,750
502345,Scarygirl,"['Animation', 'Adventure', 'Family', 'Fantasy']",6.9,67,1194805,2023-10-05,500,750
10625,Mean Girls,"['Drama', 'Comedy']",7.224,9380,130195052,2004-04-30,500,750
106,Predator,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",7.545,8974,98267558,1987-06-12,500,750
921636,The Out-Laws,"['Romance', 'Action', 'Comedy']",5.984,793,0,2023-07-07,500,750
770156,Lucy Shimmers and the Prince of Peace,"['Drama', 'Family']",8.373,353,0,2020-10-19,500,737
49046,All Quiet on the Western Front,"['War', 'Drama']",7.717,4596,0,2022-10-07,500,750
337404,Cruella,"['Comedy', 'Crime', 'Adventure']",8.0,9982,233503234,2021-05-26,500,750
1032666,Bunker,"['Horror', 'Thriller', 'War']",6.9,49,101045,2023-09-14,500,750
406563,Insidious: The Last Key,"['Horror', 'Thriller']",6.255,3115,172811971,2018-01-03,500,750
581528,"The Gangster, the Cop, the Devil","['Action', 'Crime', 'Thriller']",7.845,1430,25775371,2019-05-15,500,750
122,The Lord of the Rings: The Return of the King,"['Adventure', 'Fantasy', 'Action']",8.496,26305,1118888979,2003-12-17,500,750
47964,A Good Day to Die Hard,"['Action', 'Thriller']",5.3,6711,304654182,2013-02-06,500,750
1010826,Killer Book Club,"['Horror', 'Thriller']",5.6,311,0,2023-08-25,500,750
1002185,A Million Miles Away,"['Drama', 'History']",7.622,512,0,2023-09-08,500,750
1039690,Desperation Road,"['Thriller', 'Action', 'Crime', 'Drama']",6.632,159,0,2023-10-19,500,750
1121575,Babylon 5: The Road Home,"['Animation', 'Science Fiction', 'Action', 'Adventure']",6.9,91,0,2023-08-14,500,750
581726,Infinite,"['Science Fiction', 'Action', 'Adventure']",6.561,2103,0,2021-09-09,500,750
799379,Project Wolf Hunting,"['Action', 'Thriller', 'Horror', 'Crime']",6.418,429,20541,2022-09-21,500,750
962664,Love Accidentally,"['Comedy', 'Romance', 'Drama']",6.0,36,0,2022-07-15,500,750
836225,The Exorcism of God,"['Horror', 'Crime', 'Drama', 'Fantasy']",7.088,1146,0,2022-03-11,500,750
1171371,No Accident,['Documentary'],5.3,6,0,2023-09-29,500,750
458156,John Wick: Chapter 3 - Parabellum,"['Action', 'Thriller', 'Crime']",7.439,11620,328349908,2019-05-15,500,750
550,Fight Club,"['Drama', 'Thriller']",8.4,31765,100853753,1999-10-15,500,750
345940,The Meg,"['Action', 'Science Fiction', 'Horror']",6.247,8132,530517320,2018-08-09,500,750
809,Shrek 2,"['Animation', 'Family', 'Comedy', 'Fantasy', 'Romance']",7.3,13326,935454538,2004-05-19,500,750
4248,Scary Movie 2,['Comedy'],5.814,5083,141220678,2001-07-04,500,750
1064517,Fist of the Condor,['Action'],7.2,79,0,2023-04-04,500,750
11224,Cinderella,"['Family', 'Fantasy', 'Animation', 'Romance']",7.043,7096,263600000,1950-02-22,500,750
39323,Dragon Ball Z: Bardock - The Father of Goku,"['Animation', 'Action', 'Science Fiction', 'Drama', 'Fantasy']",7.563,760,0,1990-10-17,500,750
56292,Mission: Impossible - Ghost Protocol,"['Action', 'Thriller', 'Adventure']",7.111,10685,694713380,2011-12-07,500,750
490132,Green Book,"['Drama', 'Comedy', 'History']",8.223,12739,321752656,2018-11-16,500,750
377,A Nightmare on Elm Street,['Horror'],7.344,5662,57004513,1984-11-09,500,750
129,Spirited Away,"['Animation', 'Family', 'Fantasy']",8.533,18149,274925095,2001-07-20,500,750
676547,Prey for the Devil,"['Horror', 'Thriller']",6.873,1002,37655699,2022-10-23,500,750
718930,Bullet Train,"['Action', 'Comedy', 'Thriller']",7.413,7398,239268602,2022-08-03,500,750
399566,Godzilla vs. Kong,"['Action', 'Science Fiction', 'Adventure']",7.539,10551,470116094,2021-03-24,500,750
1033801,The Curse of Robert the Doll,"['Documentary', 'Horror']",6.8,32,0,2022-09-30,500,750
948713,The Last Kingdom: Seven Kings Must Die,"['Action', 'Adventure', 'War']",7.209,808,0,2023-04-14,500,750
260513,Incredibles 2,"['Action', 'Adventure', 'Animation', 'Family']",7.452,13599,1243225667,2018-06-14,500,750
820232,Demon Slayer: Kimetsu no Yaiba - Sibling's Bond,"['Animation', 'Action', 'Fantasy', 'Thriller']",7.9,244,480522,2019-03-29,500,750
121,The Lord of the Rings: The Two Towers,"['Adventure', 'Fantasy', 'Action']",8.415,23682,926287400,2002-12-18,500,750
1070802,Confidential Informant,"['Thriller', 'Action', 'Mystery', 'Crime']",5.7,137,0,2023-06-27,500,713
968580,Gabriel's Inferno: Part IV,[],5.3,6,0,2022-03-30,500,750
851644,20th Century Girl,"['Romance', 'Drama']",8.1,800,0,2022-10-06,500,750
384018,Fast & Furious Presents: Hobbs & Shaw,"['Action', 'Adventure', 'Comedy']",6.833,7695,760098996,2019-07-31,500,750
436969,The Suicide Squad,"['Action', 'Comedy', 'Adventure']",7.463,9489,168717425,2021-07-28,500,751
1070514,Zom 100: Bucket List of the Dead,"['Comedy', 'Horror']",6.572,610,0,2023-08-03,500,750
27205,Inception,"['Action', 'Science Fiction', 'Adventure']",8.4,38982,839030630,2010-07-15,500,750
620705,Crater,"['Science Fiction', 'Action', 'Adventure', 'Family']",6.6,282,0,2023-05-12,500,750
10020,Beauty and the Beast,"['Romance', 'Family', 'Animation', 'Fantasy']",7.7,10600,424967620,1991-10-22,500,750
639721,The Addams Family 2,"['Animation', 'Family', 'Comedy', 'Fantasy', 'Adventure']",6.933,1391,119815153,2021-10-01,500,750
11,Star Wars,"['Adventure', 'Action', 'Science Fiction']",8.2,22142,775398007,1977-05-25,500,750
4232,Scream,"['Crime', 'Horror', 'Mystery']",7.43,7844,173046663,1996-12-20,500,750
1074034,Ambush,"['War', 'Action', 'Thriller']",6.24,123,0,2023-02-24,500,750
109445,Frozen,"['Animation', 'Family', 'Adventure', 'Fantasy']",7.248,17479,1274219009,2013-11-20,500,750
1124624,How to Deal with a Heartbreak,['Comedy'],7.1,36,0,2023-07-06,500,750
438695,Sing 2,"['Animation', 'Music', 'Comedy', 'Family']",7.8,4731,408402685,2021-12-01,500,750
930094,"Red, White & Royal Blue","['Comedy', 'Romance']",7.936,1525,0,2023-07-27,500,741
131631,The Hunger Games: Mockingjay - Part 1,"['Science Fiction', 'Adventure', 'Thriller']",6.817,16638,755356711,2014-11-19,500,750
631842,Knock at the Cabin,"['Horror', 'Mystery', 'Thriller']",6.248,3049,54700000,2023-02-01,500,750
961420,Kingdom 2: Far and Away,"['Action', 'Adventure', 'War']",7.3,126,34963395,2022-07-15,500,750
406759,Moonfall,"['Science Fiction', 'Adventure', 'Action']",6.25,3526,67319703,2022-02-02,500,750
383498,Deadpool 2,"['Action', 'Comedy', 'Adventure']",7.49,19084,785896632,2018-05-15,500,750
1017507,Buddy Games: Spring Awakening,['Comedy'],5.167,42,0,2023-05-19,500,750
408,Snow White and the Seven Dwarfs,"['Fantasy', 'Animation', 'Family']",7.122,7940,184925486,1938-01-14,500,750
545611,Everything Everywhere All at Once,"['Action', 'Adventure', 'Science Fiction']",7.721,7825,139200000,2022-03-24,500,750
552688,The Mother,"['Action', 'Thriller']",6.62,1397,0,2023-05-04,500,750
550988,Free Guy,"['Comedy', 'Adventure', 'Science Fiction']",7.453,9691,331526598,2021-08-11,500,750
1094713,The Mistress,"['Horror', 'Thriller']",4.3,44,0,2023-07-28,500,750
102382,The Amazing Spider-Man 2,"['Action', 'Adventure', 'Science Fiction']",6.531,14110,716934779,2014-04-16,500,750
605886,To Catch a Killer,"['Thriller', 'Crime', 'Drama']",6.861,1296,3138750,2023-04-06,500,750
11324,Shutter Island,"['Drama', 'Thriller', 'Mystery']",8.199,25644,294804195,2010-02-14,500,750
476669,The King's Man,"['Action', 'Adventure', 'Thriller']",6.713,5004,125897478,2021-12-22,500,750
739405,Operation Fortune: Ruse de Guerre,"['Action', 'Comedy', 'Thriller']",6.463,1900,48983306,2023-01-04,500,750
419430,Get Out,"['Mystery', 'Thriller', 'Horror']",7.622,18737,255407969,2017-02-24,500,750
39108,Dragon Ball Z: Wrath of the Dragon,"['Animation', 'Action', 'Science Fiction']",7.296,773,11694663,1995-07-15,500,750
652,Troy,"['War', 'Action', 'History']",7.167,10934,497409852,2004-05-13,500,750
1182772,Camp Courage,"['Documentary', 'War']",7.1,10,0,2023-10-15,500,700
150689,Cinderella,"['Romance', 'Fantasy', 'Family', 'Drama']",6.823,7357,543514353,2015-03-06,500,750
760741,Beast,"['Action', 'Adventure', 'Horror', 'Thriller']",6.5,1725,56000000,2022-08-11,500,750
177677,Mission: Impossible - Rogue Nation,"['Action', 'Adventure']",7.222,9635,682716636,2015-07-28,500,750
527774,Raya and the Last Dragon,"['Animation', 'Family', 'Fantasy', 'Adventure', 'Action']",7.8,7226,130423032,2021-03-03,500,750
70981,Prometheus,"['Science Fiction', 'Mystery', 'Horror']",6.592,13149,403354469,2012-05-30,500,750
42968,The Nun,"['Horror', 'Mystery']",5.6,266,0,2005-11-03,500,750
954,Mission: Impossible,"['Adventure', 'Action', 'Thriller']",7.023,9885,457696391,1996-05-22,500,750
1179061,Ìjọ̀gbọ̀n,['Drama'],6.6,15,0,2023-10-13,500,750
736526,Troll,"['Fantasy', 'Action', 'Adventure']",6.558,2009,0,2022-11-30,500,741
168259,Furious 7,"['Action', 'Crime', 'Thriller']",7.218,11213,1515400000,2015-04-01,500,750
866346,The Retirement Plan,"['Action', 'Comedy', 'Crime']",5.952,314,0,2023-08-24,500,667
330457,Frozen II,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']",7.233,10220,1453683476,2019-11-20,500,750
45243,The Hangover Part II,['Comedy'],6.501,11189,586764305,2011-05-25,500,750
948,Halloween,"['Horror', 'Thriller']",7.556,6118,70260597,1978-10-24,500,750
603,The Matrix,"['Action', 'Science Fiction']",8.241,27639,463517383,1999-03-31,500,750
496243,Parasite,"['Comedy', 'Thriller', 'Drama']",8.494,20398,257591776,2019-05-30,500,750
999278,The Goldsmith,"['Horror', 'Thriller']",5.9,103,63830,2022-10-08,500,751
637649,Wrath of Man,"['Thriller', 'Crime', 'Drama']",7.581,6015,103966489,2021-04-22,500,750
633374,Remember,"['Thriller', 'Action', 'Drama']",7.5,101,0,2022-10-26,500,750
4488,Friday the 13th,['Horror'],6.402,3300,59754601,1980-05-09,500,750
1930,The Amazing Spider-Man,"['Action', 'Adventure', 'Science Fiction']",6.732,18375,758725893,2012-06-23,500,750
1115694,Goatman,['Horror'],6.4,32,0,2023-04-17,500,750
592695,Pleasure,['Drama'],6.28,776,393824,2021-10-08,500,750
505283,My Cousin Sister,"['Romance', 'Drama']",3.0,1,0,2019-06-03,500,750
38365,Grown Ups,['Comedy'],6.397,6608,271457606,2010-06-24,500,750
557,Spider-Man,"['Action', 'Science Fiction']",7.324,20493,821708551,2002-05-01,500,750
98566,Teenage Mutant Ninja Turtles,"['Science Fiction', 'Action', 'Adventure', 'Comedy']",5.9,7144,485004754,2014-08-07,500,750
1128514,Big Sur Gay Porn,['Documentary'],9.2,4,0,2023-06-16,500,750
876792,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,"['Animation', 'Fantasy', 'Adventure']",7.365,426,11628645,2022-11-25,500,750
458576,Monster Hunter,"['Action', 'Fantasy', 'Adventure']",6.522,3525,42145959,2020-12-03,500,750
1001811,My Big Fat Greek Wedding 3,"['Comedy', 'Romance']",5.9,218,34900000,2023-09-07,500,750
616820,Halloween Ends,"['Horror', 'Thriller']",6.031,1992,105400796,2022-10-12,500,750
879444,Accident Man: Hitman's Holiday,"['Action', 'Comedy', 'Crime']",6.742,236,41000000,2022-10-14,500,750
497698,Black Widow,"['Action', 'Adventure', 'Science Fiction']",7.2,11126,379751131,2021-07-07,500,750
1082314,Insta Gay,[],7.0,3,0,2023-05-28,500,741
459151,The Boss Baby: Family Business,"['Animation', 'Comedy', 'Adventure', 'Family']",7.334,2671,146745280,2021-07-01,500,750
338953,Fantastic Beasts: The Secrets of Dumbledore,"['Fantasy', 'Adventure']",6.627,5040,407200000,2022-04-06,500,750
520763,A Quiet Place Part II,"['Science Fiction', 'Thriller', 'Horror']",7.436,7295,297372261,2021-05-21,500,750
1059638,Mr. Car and the Knights Templar,"['Adventure', 'Drama', 'Family']",5.8,158,0,2023-07-12,500,750
447332,A Quiet Place,"['Horror', 'Drama', 'Science Fiction']",7.392,15221,340955294,2018-04-03,500,750
724495,The Woman King,"['Action', 'Drama', 'History', 'War']",7.614,2335,97300000,2022-09-16,500,750
524434,Eternals,"['Science Fiction', 'Action', 'Adventure']",6.774,9044,402064899,2021-11-03,500,750
348893,Boyka: Undisputed IV,"['Action', 'Drama', 'Thriller', 'Crime']",7.177,1435,63500000,2016-08-01,500,750
517093,Balkan Line,"['Drama', 'Action', 'War']",7.44,571,4944386,2019-03-21,500,750
76163,The Expendables 2,"['Action', 'Adventure', 'Thriller']",6.354,7122,314975955,2012-08-08,500,750
680,Pulp Fiction,"['Thriller', 'Crime', 'Comedy']",8.486,29970,213928762,1994-09-10,500,750
4011,Beetlejuice,"['Fantasy', 'Comedy']",7.369,8374,84554197,1988-03-30,500,750
271110,Captain America: Civil War,"['Adventure', 'Action', 'Science Fiction']",7.447,23887,1155046416,2016-04-27,500,750
624860,The Matrix Resurrections,"['Science Fiction', 'Action', 'Adventure']",6.3,6384,156497322,2021-12-16,500,750
615777,Babylon,"['Drama', 'Comedy']",7.362,3719,65267446,2022-12-22,500,750
1037628,Ghosts of Flight 401,"['Documentary', 'Horror', 'History', 'TV Movie']",5.8,8,0,2022-10-28,500,750
639933,The Northman,"['Action', 'Adventure', 'Fantasy']",7.033,4962,69633110,2022-04-07,500,750
111,Scarface,"['Action', 'Crime', 'Drama']",8.155,12882,66023329,1983-12-09,500,750
301528,Toy Story 4,"['Family', 'Comedy', 'Animation', 'Adventure']",7.466,10442,1073841394,2019-06-19,500,750
638974,Murder Mystery 2,"['Mystery', 'Comedy', 'Crime']",6.4,1939,0,2023-03-28,500,750
915935,Anatomy of a Fall,"['Thriller', 'Mystery', 'Crime']",7.524,3225,35634133,2023-08-23,500,750
1167913,Piglady,"['Horror', 'Crime']",4.2,13,0,2023-08-22,500,750
1008003,Under Therapy,['Comedy'],6.928,83,0,2023-03-17,500,714
4935,Howl's Moving Castle,"['Fantasy', 'Animation', 'Adventure']",8.388,10949,236049757,2004-09-09,500,750
209112,Batman v Superman: Dawn of Justice,"['Action', 'Adventure', 'Fantasy']",5.992,18865,874362803,2016-03-23,500,750
9890,The Stepford Wives,"['Comedy', 'Science Fiction', 'Horror']",5.681,1411,102000000,2004-06-10,500,750
1013860,R.I.P.D. 2: Rise of the Damned,"['Fantasy', 'Action', 'Comedy']",6.274,657,0,2022-11-15,500,750
981314,Alien Invasion,"['Horror', 'Science Fiction']",5.405,95,0,2023-05-11,500,750
1096316,Kepler Sexto B,"['Drama', 'Science Fiction']",6.8,10,0,2023-06-16,500,750
985883,Do Not Disturb,"['Comedy', 'Drama']",6.192,78,0,2023-09-29,500,750
508442,Soul,"['Animation', 'Family', 'Drama', 'Music', 'Fantasy']",8.092,11308,121977511,2020-12-25,500,750
630586,Wrong Turn,"['Horror', 'Thriller']",5.948,1296,4829926,2021-01-26,500,750
72190,World War Z,"['Action', 'Horror', 'Science Fiction', 'Thriller']",6.825,16388,531865000,2013-06-19,500,750
774825,The Ice Age Adventures of Buck Wild,"['Animation', 'Comedy', 'Family', 'Adventure']",6.6,1807,0,2022-01-28,500,750
500475,SuperFly,"['Action', 'Crime']",6.7,400,20545116,2018-06-13,500,750
20982,Naruto Shippuden the Movie,"['Animation', 'Action', 'Fantasy']",7.405,1052,13219807,2007-08-04,500,750
521029,Annabelle Comes Home,['Horror'],6.409,3807,231252591,2019-06-26,500,750
214756,Ted 2,"['Comedy', 'Fantasy']",6.315,7919,215863606,2015-06-25,500,750
649609,Renfield,"['Comedy', 'Fantasy', 'Horror']",6.451,2092,26874347,2023-04-07,500,750
998731,Sasaki and Miyano: Graduation,"['Animation', 'Romance']",5.967,46,0,2023-02-17,500,750
303857,Dragon Ball Z: Resurrection 'F',"['Action', 'Animation', 'Science Fiction']",6.858,1995,61768190,2015-04-18,500,750
460458,Resident Evil: Welcome to Raccoon City,"['Action', 'Horror', 'Science Fiction']",5.936,2657,41914915,2021-11-24,500,741
744,Top Gun,"['Action', 'Drama', 'Romance']",7.059,9436,356830601,1986-05-16,500,750
882598,Smile,"['Horror', 'Mystery']",6.662,3987,217408513,2022-09-23,500,750
425909,Ghostbusters: Afterlife,"['Fantasy', 'Comedy', 'Adventure']",7.326,5093,204445747,2021-11-18,500,750
251,Ghost,"['Thriller', 'Drama', 'Romance', 'Fantasy']",7.231,5968,505000000,1990-07-13,500,750
1030987,Sympathy for the Devil,"['Thriller', 'Action']",5.9,323,0,2023-07-20,500,750
76341,Mad Max: Fury Road,"['Action', 'Adventure', 'Science Fiction']",7.632,23926,378858340,2015-05-13,500,750
864168,Joy Ride,['Comedy'],6.5,471,15800000,2023-06-22,500,750
875104,Ip Man: The Awakening,"['Action', 'Adventure', 'History', 'Drama']",6.8,175,0,2021-09-16,500,739
442249,The First Purge,"['Action', 'Horror', 'Thriller']",5.999,4197,137056262,2018-07-04,500,750
260346,Taken 3,"['Thriller', 'Action']",6.259,6093,325800000,2014-12-16,500,750
228326,The Book of Life,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",7.53,2908,97437106,2014-10-01,500,750
